id;grp
239600;A
239603;B
239612;B
239616;B
239626;B
239682;A
239696;A
239868;B
239869;B
240016;B
240032;B
240035;B
240049;B
240090;B
240102;B
240130;B
240160;B
240205;B
240229;B
240335;B
240341;B
240342;B
240343;A
240348;B
240351;B
240370;B
240376;A
240393;B
240396;B
240465;B
240467;B
240473;B
240477;B
240478;B
240487;B
240488;B
240490;B
240495;A
240496;B
240501;B
240505;B
240510;B
240516;B
240521;B
240612;A
240613;A
240839;B
240841;B
240843;B
240855;B
240865;B
240869;A
240871;A
240997;A
241006;B
241010;A
241055;A
241058;A
241060;B
241061;B
241064;B
241069;B
241070;B
241079;B
241093;A
241103;B
241112;B
241142;A
241145;A
241148;A
241151;A
241167;A
241182;B
241183;B
241191;B
241242;B
241258;B
241284;A
241309;B
241450;B
241466;B
241618;B
241623;B
241822;A
241844;B
241856;B
241862;A
241863;B
241891;B
241893;B
241896;B
241927;A
242054;B
242143;B
242158;B
242161;A
242162;B
242169;B
242172;B
242175;B
242179;B
242181;B
242183;A
242297;B
242298;B
242312;B
242366;B
242369;B
242372;B
242374;B
242384;B
242392;B
242402;B
242404;B
242407;B
242418;B
242419;B
242532;B
242535;B
242541;B
242560;B
242562;A
242582;B
242588;A
242600;B
242623;A
242626;B
242644;B
242681;A
242771;B
242776;B
242813;B
242826;B
242837;B
242844;A
242848;B
242870;A
242872;B
243038;B
243047;B
243050;B
243053;B
243054;B
243056;B
243061;B
243062;B
243067;B
243163;B
243205;B
243208;B
243212;B
243215;B
243216;B
243218;B
243223;A
243237;B
243240;B
243243;B
243514;B
243518;B
243519;B
243525;B
243532;B
243533;B
243534;B
243535;B
243536;B
243560;B
243574;B
243577;B
243580;B
243614;A
243615;B
243641;B
243642;B
243643;B
243865;B
243867;B
243900;B
243901;B
243924;B
243926;B
243930;B
243933;B
243946;B
243947;A
243954;A
243956;B
244049;B
244064;B
244075;B
244090;A
244108;A
244153;B
244159;B
244212;B
244213;A
244224;B
244304;B
244352;A
244430;B
244442;B
244457;B
244485;B
244489;B
244539;B
244551;A
244781;B
244991;B
245008;B
245015;B
245016;B
245047;B
245075;B
245085;B
245102;B
245303;B
245585;B
245587;B
245643;B
245666;A
245849;B
245854;B
245856;B
245858;B
245871;A
245887;B
245889;B
245943;B
246086;B
246157;A
246160;A
246162;B
246180;B
246202;B
246240;B
246245;A
246259;B
246262;A
246264;B
246267;B
246274;A
246280;B
246385;B
246397;B
246427;B
246429;B
246431;A
246435;B
246487;B
246488;B
246505;B
246520;B
246588;B
246609;A
246626;B
246627;B
246628;B
246631;B
246638;A
246655;B
246883;B
246908;A
246913;B
246925;A
246985;B
246986;B
247009;B
247021;B
247087;A
247107;B
247111;B
247125;B
247126;B
247127;B
247130;B
247133;B
247139;B
247188;B
247194;B
247226;A
247246;A
247249;B
247253;B
247257;B
247273;B
247301;B
247303;B
247304;B
247308;A
247468;B
247483;A
247585;B
247587;B
247597;B
247605;A
247613;B
247618;B
247687;B
247693;B
247727;A
247738;B
247771;B
247791;B
247805;B
247808;A
247809;A
247812;B
247814;A
247816;B
247817;B
247820;B
247821;B
247825;B
247826;B
247827;A
247848;B
247877;B
247888;B
247907;A
247910;B
247917;B
247923;B
248054;B
248328;A
248331;B
248332;B
248333;B
248335;B
248340;A
248349;B
248353;A
248354;A
248355;B
248356;B
248359;A
248361;B
248366;A
248369;A
248370;B
248374;B
248378;B
248459;B
248540;B
248555;B
248559;A
248586;B
248596;B
248612;B
248617;B
248621;B
248635;B
248748;B
248784;B
248791;B
248798;B
248800;B
248804;B
248823;B
248824;B
248825;B
248826;B
248828;B
248830;B
248832;B
248838;B
248843;B
248845;B
248873;A
248954;B
248969;B
248983;B
248987;A
249078;B
249151;B
249231;B
249286;B
249343;B
249371;B
249380;B
249420;B
249520;A
249582;B
249607;B
249726;B
249734;B
249735;A
249885;B
249900;B
249905;B
249908;A
249951;B
249992;B
249996;B
250000;B
250014;B
250034;B
250036;B
250071;A
250083;A
250089;B
250139;B
250147;B
250169;B
250185;B
250194;A
250196;A
250227;B
250334;B
250430;B
250481;B
250504;A
250575;A
250614;B
250616;B
250619;B
250624;B
250631;B
250869;B
251032;B
251038;B
251047;A
251158;A
251159;B
251161;B
251270;B
251311;B
251393;A
251412;B
251435;B
251436;B
251438;B
251517;B
251524;B
251533;A
251543;A
251545;B
251552;B
251559;B
251561;B
251564;B
251660;A
251674;B
251675;A
251678;B
251680;B
251683;B
251684;B
251693;B
251705;B
251722;B
251862;B
251866;B
251869;B
251871;A
251891;B
251941;B
251945;B
251948;B
251993;B
252004;A
252241;B
252266;B
252279;A
252283;A
252305;B
252312;A
252358;A
252403;B
252442;B
252449;B
252483;B
252489;B
252577;B
252580;A
252616;B
252718;B
252719;B
252728;B
252761;A
252767;B
252773;B
252776;A
252799;B
252811;B
252988;B
252999;B
253056;B
253067;B
253070;B
253115;B
253118;B
253124;B
253134;B
253143;B
253170;B
253198;A
253253;B
253281;B
253282;A
253286;B
253291;B
253295;B
253308;B
253312;B
253315;B
253371;B
253423;B
253552;B
253554;B
253590;B
253598;A
253611;A
253613;B
253614;B
253632;B
253640;B
253641;B
253664;B
253719;B
253722;B
253724;A
253726;B
253749;B
253806;A
253810;B
253855;B
253934;A
254124;B
254132;B
254256;B
254259;A
254266;B
254269;B
254273;B
254282;B
254425;B
254426;A
254428;B
254438;B
254544;B
254625;B
254644;B
254678;B
254692;B
254818;B
254823;A
255078;B
255080;B
255081;B
255095;B
255115;B
255117;B
255118;B
255285;B
255294;B
255337;B
255423;A
255434;B
255449;B
255457;B
255467;A
255495;A
255507;B
255530;B
255541;B
255542;B
255546;B
255549;B
255554;A
255557;B
255560;B
255561;B
255565;B
255567;B
255568;B
255572;B
255583;B
255585;B
255586;B
255587;B
255667;A
255679;B
255710;B
255818;B
255832;B
255839;B
255869;B
255910;B
255925;B
255926;B
255933;B
255955;B
255958;B
255993;B
256022;A
256031;A
256058;B
256062;B
256064;B
256065;A
256066;B
256071;B
256113;B
256119;B
256183;B
256197;B
256201;A
256203;A
256207;B
256212;B
256216;A
256219;B
256223;A
256224;B
256230;A
256234;B
256294;B
256317;B
256669;B
256730;B
256755;B
256775;B
256780;B
256806;B
256814;B
256817;A
256847;B
256849;B
256857;A
256862;A
256879;A
256880;B
256886;B
256891;B
256894;B
256903;B
256926;B
256951;B
256974;B
256977;A
257145;B
257150;B
257151;B
257161;B
257175;B
257181;B
257189;B
257208;B
257242;A
257244;B
257248;B
257255;A
257260;B
257262;B
257269;B
257272;B
257279;B
257281;B
257283;B
257284;B
257288;B
257301;A
257375;A
257384;B
257398;A
257505;B
257511;B
257552;A
257571;B
257579;B
257586;B
257633;B
257641;A
257680;B
257767;B
257800;B
257816;A
257823;B
257842;B
257845;B
257848;B
257868;B
257880;A
257903;B
257913;B
257931;B
257944;A
257973;A
257982;B
257995;A
258010;B
258015;B
258069;B
258100;B
258196;B
258199;A
258228;B
258242;B
258271;B
258283;A
258326;A
258341;A
258349;B
258355;B
258361;A
258362;B
258365;B
258370;B
258375;B
258387;B
258392;B
258403;B
258466;B
258493;B
258499;B
258502;A
258514;B
258515;B
258530;B
258569;B
258580;A
258619;B
258621;B
258622;B
258646;A
258701;B
258735;A
258761;B
258911;B
258927;B
258935;A
258950;B
258960;B
258965;B
258972;B
259008;B
259084;B
259088;B
259089;B
259128;B
259129;A
259142;B
259145;B
259148;B
259164;B
259166;B
259218;A
259246;B
259265;B
259335;B
259353;B
259450;B
259460;B
259464;B
259497;B
259500;B
259504;B
259552;A
259566;A
259572;B
259596;B
259606;B
259612;B
259776;A
259835;A
259863;A
259865;B
259915;B
260061;B
260073;B
260104;B
260127;B
260129;B
260137;B
260138;B
260145;B
260196;B
260225;B
260237;A
260251;B
260259;B
260270;B
260277;A
260285;A
260294;B
260302;B
260320;A
260331;B
260348;A
260459;B
260508;B
260530;B
260532;B
260540;B
260542;B
260760;B
260763;B
260812;B
260815;B
260817;B
260818;B
260835;B
260900;B
260901;B
260902;B
260911;B
260913;B
260915;B
260921;B
260937;A
260956;B
260965;A
260969;B
260970;B
260975;B
260978;B
260979;B
260981;B
260986;B
260998;B
261078;B
261111;B
261121;B
261123;B
261147;B
261264;B
261270;B
261272;B
261473;A
261508;B
261511;B
261519;B
261523;B
261526;B
261659;B
261664;B
261666;B
261682;A
261722;B
261734;B
261735;B
261802;B
261804;B
261810;B
261817;B
261829;B
261918;A
261974;B
261982;B
261988;B
261990;B
261996;A
262012;B
262013;B
262019;A
262020;B
262021;B
262026;B
262037;B
262041;B
262044;A
262051;B
262054;A
262056;B
262061;B
262079;B
262098;B
262100;B
262102;B
262104;B
262197;A
262229;B
262285;B
262327;B
262341;B
262342;A
262348;A
262366;B
262370;B
262380;B
262384;A
262387;A
262389;B
262429;B
262447;A
262452;B
262461;B
262475;B
262476;B
262515;B
262517;B
262529;B
262599;B
262643;B
262690;B
262692;A
262700;A
262704;B
262711;B
262847;B
262851;A
262857;B
262863;A
262867;B
262882;B
262898;B
262914;B
263013;B
263021;B
263055;A
263066;B
263080;A
263099;A
263110;B
263137;B
263173;B
263214;B
263234;A
263250;B
263255;A
263313;B
263316;B
263329;B
263357;B
263363;B
263369;B
263379;B
263388;A
263394;B
263398;B
263400;B
263427;A
263454;B
263456;B
263464;B
263471;B
263474;B
263510;B
263532;B
263539;A
263564;B
263567;B
263570;B
263574;B
263773;B
263800;B
263824;B
263836;B
263842;B
263843;A
263850;A
263879;A
263882;A
263884;B
263887;B
264138;B
264144;B
264147;B
264158;A
264183;B
264189;B
264215;B
264245;B
264246;B
264247;A
264259;B
264324;B
264351;A
264359;A
264366;A
264367;B
264371;B
264378;B
264380;B
264384;B
264387;B
264443;B
264452;B
264457;B
264470;B
264473;B
264484;A
264500;B
264502;A
264620;B
264624;A
264642;B
264654;A
264671;B
264714;A
264715;B
264718;B
264721;B
264737;B
264818;B
264823;B
264830;B
264841;B
264894;B
264959;B
264991;B
264993;B
265012;B
265017;B
265018;B
265021;A
265031;B
265052;A
265053;B
265067;B
265073;B
265077;A
265078;B
265081;B
265159;A
265214;A
265218;B
265228;B
265283;B
265284;B
265285;B
265292;B
265295;B
265296;B
265299;B
265303;A
265312;A
265342;B
265360;B
265367;B
265395;B
265423;B
265427;B
265428;A
265430;B
265479;B
265536;B
265553;B
265560;A
265562;B
265570;B
265615;B
265652;B
265654;B
265658;B
265664;B
265665;B
265674;A
265675;B
265677;B
265849;B
265861;B
265871;A
265874;B
266025;A
266239;A
266256;B
266268;B
266273;B
266275;B
266278;A
266282;B
266283;B
266285;B
266286;B
266288;B
266293;B
266294;B
266296;B
266297;A
266317;B
266326;B
266327;B
266328;B
266341;B
266357;B
266361;B
266374;A
266428;A
266436;B
266444;B
266513;B
266532;A
266557;B
266595;B
266631;B
266658;A
266680;B
266730;B
266774;A
266793;B
266800;B
266824;B
266852;B
266866;A
267062;B
267068;B
267074;B
267090;B
267267;B
267299;B
267362;B
267364;B
267366;A
267368;B
267378;B
267382;B
267384;B
267388;B
267390;B
267428;B
267448;B
267541;B
267542;A
267554;B
267607;B
267612;B
267629;B
267689;B
267690;A
267698;B
267702;B
267710;B
267752;B
267776;B
267785;A
267821;B
267838;A
267918;B
267942;B
268035;B
268054;B
268057;A
268059;B
268064;B
268283;B
268291;A
268323;B
268432;B
268434;B
268438;B
268444;B
268445;A
268447;B
268455;B
268483;A
268768;B
268816;A
268872;B
268895;B
269086;A
269096;B
269193;B
269194;B
269245;B
269246;B
269250;A
269281;B
269349;A
269385;A
269572;B
269575;B
269665;B
269672;B
269673;A
269810;B
269815;B
269822;B
269831;B
269838;B
270010;B
270025;B
270193;B
270234;B
270236;B
270305;A
270322;B
270469;A
270481;B
270519;A
270544;B
270547;A
270550;A
270551;B
270620;B
270733;B
270739;B
270740;A
270747;B
270905;A
270906;B
270918;B
270942;B
270970;B
270990;B
271006;B
271020;B
271131;B
271132;B
271134;B
271135;B
271137;B
271143;B
271145;B
271146;B
271150;B
271154;B
271189;B
271264;B
271276;A
271289;B
271290;A
271296;B
271301;B
271309;B
271312;B
271315;A
271322;B
271335;B
271376;B
271391;A
271394;B
271395;B
271399;B
271402;B
271404;B
271412;A
271414;B
271423;A
271429;B
271442;A
271445;B
271449;B
271450;B
271452;B
271455;B
271457;B
271464;B
271467;B
271525;A
271626;B
271652;B
271661;B
271673;B
271686;B
271688;B
271691;B
271694;A
271711;B
271717;B
271727;A
271733;B
271747;B
271761;B
271778;B
271779;B
271784;B
271788;B
271791;B
271794;B
271810;B
271863;B
271939;B
272178;B
272181;B
272190;B
272194;B
272199;B
272225;B
272231;A
272258;B
272271;B
272280;B
272367;B
272372;B
272377;A
272380;B
272388;B
272392;B
272394;B
272499;B
272512;B
272534;B
272539;B
272569;B
272613;B
272656;B
272662;B
272667;B
272669;B
272676;B
272681;B
272698;A
272719;B
272739;B
272743;B
272746;B
272756;B
272762;B
272768;B
272772;B
272776;B
272785;B
272821;B
272828;A
272833;B
272840;B
272853;B
272890;B
272905;B
272908;B
272913;B
272916;B
272931;B
272946;B
272959;B
272963;B
272974;B
273006;B
273010;B
273057;B
273061;B
273091;B
273100;B
273102;B
273103;A
273181;B
273193;B
273204;B
273206;B
273212;B
273216;B
273218;A
273228;B
273233;A
273248;B
273255;B
273274;B
273280;B
273281;B
273407;A
273446;A
273447;B
273474;B
273488;A
273490;B
273503;B
273509;B
273510;B
273528;B
273531;B
273533;B
273539;A
273541;B
273543;B
273546;A
273552;A
273601;B
273609;B
273621;A
273625;B
273638;A
273668;B
273759;A
273985;B
274020;B
274034;B
274047;B
274065;B
274067;B
274086;B
274111;B
274150;B
274154;A
274156;A
274161;B
274165;B
274173;A
274175;B
274192;B
274193;B
274213;B
274281;A
274328;B
274342;B
274344;B
274350;B
274351;B
274352;B
274360;A
274361;B
274464;A
274497;A
274505;B
274517;B
274529;B
274552;B
274554;B
274560;A
274577;A
274580;A
274581;A
274600;B
274607;B
274658;B
274778;B
274785;B
274788;A
274799;A
274801;B
274860;B
274906;B
274962;B
274964;A
274983;A
274985;B
274990;B
275036;B
275055;B
275056;B
275061;A
275064;B
275072;B
275075;A
275078;A
275103;B
275106;B
275113;B
275142;B
275148;B
275152;B
275153;B
275156;A
275189;B
275261;B
275263;B
275265;B
275269;B
275275;B
275276;B
275279;B
275280;B
275304;B
275312;B
275353;B
275374;B
275388;B
275427;B
275465;B
275466;B
275467;B
275474;B
275657;B
275683;B
275684;B
275687;B
275816;B
275818;B
275820;B
275833;B
275847;B
275849;B
275853;B
275858;B
275904;B
275913;B
275921;B
275937;B
275947;A
276262;B
276317;B
276391;B
276406;B
276545;B
276549;B
276558;B
276559;A
276572;A
276573;A
276575;B
276599;B
276613;B
276618;B
276630;B
276631;A
276632;B
276634;B
276642;A
276656;B
276750;B
277220;A
277318;B
277491;B
277493;B
277495;B
277500;B
277577;B
277604;B
277702;B
277712;B
277748;A
277811;B
277910;A
277916;B
277974;B
277989;A
277993;B
278057;B
278139;B
278151;B
278165;A
278175;B
278187;B
278200;B
278217;B
278222;A
278238;B
278304;A
278309;B
278365;B
278477;B
278479;A
278480;B
278482;B
278508;B
278509;B
278563;B
278565;A
278636;B
278651;A
278657;A
278658;A
278664;A
278668;B
278673;B
278681;A
278687;A
278688;B
278695;A
278710;B
278731;B
278742;B
278777;B
278787;A
278789;B
278794;B
278796;B
278904;B
278921;A
278923;B
278929;B
278976;B
279013;A
279021;B
279025;B
279191;B
279254;A
279259;B
279263;B
279324;B
279329;B
279340;B
279342;B
279384;B
279396;B
279403;A
279407;B
279413;A
279414;A
279422;B
279423;A
279429;B
279431;B
279432;A
279434;B
279447;A
279450;B
279451;B
279460;B
279469;B
279473;B
279481;A
279487;B
279610;B
279622;B
279672;A
279718;A
279720;B
279722;B
279734;B
279746;A
279900;A
279901;B
279912;B
279984;B
279991;B
280004;B
280019;B
280033;B
280034;B
280036;B
280042;B
280083;B
280158;B
280175;B
280185;B
280192;B
280198;B
280253;B
280258;B
280262;B
280271;B
280276;B
280341;A
280343;B
280381;B
280461;B
280465;B
280466;B
280468;A
280486;B
280511;A
280730;B
280732;B
280742;A
280745;B
280747;B
280752;B
280754;B
280755;B
280779;A
280894;B
280898;B
281093;B
281171;B
281270;B
281360;B
281398;B
281400;B
281457;A
281473;A
281474;A
281484;B
281486;B
281487;B
281667;B
281736;B
281772;B
281785;B
281867;B
281868;B
281875;B
281880;B
281956;B
282045;B
282076;B
282256;B
282263;B
282266;B
282267;B
282269;B
282275;B
282283;B
282289;B
282296;B
282299;B
282315;B
282352;B
282370;A
282405;A
282410;B
282427;A
282432;B
282507;B
282521;B
282527;B
282579;B
282588;A
282632;B
282640;B
282643;A
282651;B
282655;A
282662;B
282720;B
282746;B
282761;B
282771;A
282775;B
282842;B
283105;B
283280;B
283286;B
283365;B
283423;B
283433;B
283442;B
283451;B
283454;A
283478;A
283537;B
283544;A
283563;A
283570;B
283578;B
283607;A
283673;B
283674;A
283679;B
283685;B
283689;B
283691;B
283769;A
283779;A
283782;B
283785;B
283787;B
284083;B
284092;B
284098;B
284239;B
284248;A
284249;B
284254;B
284259;A
284264;B
284265;B
284271;B
284273;B
284332;B
284353;B
284409;A
284467;B
284483;B
284486;B
284502;A
284508;B
284519;A
284531;A
284606;B
284620;B
284630;A
284632;B
284670;B
284679;B
284740;B
284776;B
284880;B
284932;A
284935;B
284970;B
284972;B
284973;B
284978;B
285026;A
285043;B
285050;B
285059;B
285070;B
285076;A
285089;A
285129;B
285134;B
285164;A
285165;B
285177;B
285182;B
285188;B
285189;B
285414;B
285495;B
285496;B
285505;B
285512;B
285574;B
285576;B
285577;B
285578;B
285588;A
285646;B
285668;B
285716;B
285780;B
285786;B
285794;A
285795;B
285798;B
285977;B
285980;B
285991;B
285997;B
286001;B
286054;B
286088;A
286122;B
286136;B
286137;A
286188;B
286232;B
286256;B
286567;B
286603;A
286637;A
286679;B
286689;B
286705;B
286706;B
286768;B
286780;A
286827;B
286887;B
286904;A
286908;B
286910;B
286911;B
286912;B
286936;B
286946;B
286954;A
286958;B
286963;B
286965;B
286969;A
286980;B
287000;B
287004;A
287008;A
287014;A
287015;B
287304;A
287324;B
287432;B
287525;A
287530;B
287531;B
287538;B
287539;B
287612;B
287614;A
287622;B
287624;B
287704;B
288032;B
288056;B
288066;A
288072;B
288080;B
288083;A
288168;B
288189;B
288194;A
288415;B
288426;B
288428;A
288429;B
288433;B
288434;B
288451;B
288456;B
288459;B
288586;A
288772;B
288785;A
288814;B
288815;A
288835;B
288885;B
288898;B
288902;B
288912;B
289014;B
289271;B
289274;B
289318;B
289320;B
289591;B
289692;B
289713;A
289754;B
289812;B
289816;B
289822;B
289943;A
290070;B
290076;B
290161;B
290184;B
290193;A
290200;B
290234;A
290394;B
290435;B
290515;B
290532;B
290548;A
290625;A
290627;B
290670;B
290673;B
290674;B
290764;B
290767;B
290793;A
290803;B
290805;B
290809;B
290856;B
290861;B
290897;B
291164;B
291169;B
291171;B
291172;B
291174;B
291179;B
291185;B
291189;B
291196;A
291202;A
291210;B
291478;B
291501;B
291505;B
291512;B
291514;B
291517;B
291518;A
291683;B
291693;B
291784;A
291847;B
291869;B
291872;B
291874;B
291916;B
291921;B
291978;B
292031;B
292036;B
292193;B
292216;B
292271;B
292318;B
292338;B
292344;A
292372;B
292378;B
292513;A
292515;B
292577;A
292596;B
292605;B
292611;A
292629;B
292745;B
292799;A
292809;A
292830;B
292834;A
292838;B
292978;B
293003;A
293032;B
293047;B
293237;B
293263;B
293265;B
293323;B
293357;B
293363;B
293371;A
293388;A
293415;A
293444;B
293449;B
293644;B
293920;A
293922;A
294012;B
294055;B
294056;B
294081;B
294167;B
294256;A
294266;B
294272;B
294274;B
294288;B
294295;B
294365;B
294391;B
294405;B
294406;B
294412;B
294420;B
294505;B
294508;B
294566;B
294905;B
294992;B
294996;B
295015;B
295028;A
295051;B
295056;B
295060;B
295196;B
295204;A
295233;B
295246;B
295301;B
295303;A
295306;A
295314;A
295316;B
295331;B
295340;B
295423;A
295436;B
295448;B
295449;B
295453;B
295456;B
295462;B
295466;B
295505;A
295523;B
295528;B
295530;B
295539;B
295595;B
295597;B
295613;A
295620;B
295637;A
295649;B
295660;B
295666;B
295677;B
295828;B
295852;B
295895;A
295903;B
295951;B
295965;B
295995;A
296029;B
296158;B
296161;B
296166;A
296175;B
296180;B
296263;B
296268;A
296283;A
296349;B
296412;B
296416;A
296433;A
296441;B
296446;B
296454;B
296466;A
296481;A
296484;B
296493;A
296512;B
296517;A
296560;B
296561;B
296563;B
296564;B
296568;B
296571;A
296572;B
296574;B
296608;A
296801;B
296815;B
296829;B
296834;B
296835;B
296840;B
296841;A
296845;B
296850;A
296883;B
296886;B
296887;B
296976;B
296986;A
296990;B
296994;B
297096;A
297099;B
297100;B
297109;B
297113;B
297120;B
297231;B
297234;B
297295;A
297307;A
297311;B
297327;B
297378;B
297400;A
297510;B
297514;A
297523;B
297527;B
297529;B
297553;B
297574;B
297578;B
297622;B
297628;B
297637;B
297640;B
297641;B
297642;B
297646;B
297651;B
297652;B
297664;B
297673;B
297692;B
297694;B
297824;B
297911;B
297967;B
298055;B
298059;B
298063;B
298069;B
298087;B
298090;B
298095;B
298098;B
298100;A
298102;B
298103;B
298106;B
298107;B
298108;A
298117;B
298126;B
298133;B
298166;B
298168;B
298171;A
298174;B
298205;B
298216;B
298285;B
298348;B
298372;A
298375;B
298379;A
298382;B
298416;A
298428;B
298433;B
298445;B
298457;A
298521;B
298527;B
298539;B
298554;B
298556;B
298655;B
298656;B
298661;B
298729;A
298788;B
298793;A
298801;A
298808;B
298813;B
298818;B
298830;B
298875;B
298878;B
298969;A
298970;B
299001;A
299021;B
299045;B
299115;B
299148;A
299151;B
299161;B
299191;B
299195;B
299247;B
299250;A
299286;A
299296;B
299326;B
299349;B
299379;B
299396;B
299401;B
299438;B
299556;B
299575;A
299640;B
299661;B
299676;B
299677;B
299681;B
299688;B
299699;B
299793;B
299795;B
299807;B
299873;B
300151;B
300157;B
300209;B
300210;B
300343;B
300385;B
300417;A
300617;B
300626;B
300696;B
300722;A
300739;B
300774;B
300777;B
300894;A
300895;B
