client,success,platform,time
94938,False,tablet,1585452382
12179,True,computer,1585477998
75734,True,phone,1585439660
54037,True,phone,1585457021
41082,False,phone,1585421636
54315,False,computer,1585404780
334,False,phone,1585412127
27696,True,computer,1585466216
65932,False,phone,1585461496
30692,True,computer,1585478608
11623,False,phone,1585455840
21097,False,phone,1585405566
84616,False,phone,1585424093
65469,True,computer,1585442871
19024,True,phone,1585459941
64064,True,phone,1585470257
92584,True,computer,1585458453
25139,True,phone,1585411237
73668,False,phone,1585479556
64794,True,phone,1585401906
589,True,phone,1585433019
55750,True,phone,1585465286
99056,True,computer,1585429173
78349,True,phone,1585469751
35514,False,phone,1585407588
74601,True,phone,1585450683
19643,True,phone,1585447649
21489,False,computer,1585440058
46983,False,computer,1585453699
32607,False,phone,1585410311
94953,True,phone,1585439652
55355,False,phone,1585434410
19351,False,computer,1585423032
33399,True,computer,1585429519
56359,False,phone,1585438855
82563,True,computer,1585401483
76192,False,phone,1585437941
61468,True,computer,1585460000
89605,False,phone,1585417495
38626,True,phone,1585437943
2724,True,phone,1585409380
96097,True,phone,1585429536
55968,True,phone,1585468137
90782,True,phone,1585415350
45391,False,phone,1585437525
89548,True,phone,1585450273
35607,True,phone,1585444063
87320,False,phone,1585453842
45893,True,computer,1585439288
74912,True,phone,1585407345
69116,True,phone,1585420007
49259,True,tablet,1585412721
65091,True,computer,1585429045
42010,True,phone,1585403977
10288,True,phone,1585468760
75350,True,phone,1585468688
8419,False,phone,1585431265
14763,True,phone,1585437407
66536,True,phone,1585438433
92950,False,phone,1585462249
48145,True,computer,1585448528
20994,True,tablet,1585478473
96987,False,phone,1585446848
28719,True,phone,1585406831
36674,True,computer,1585410365
95093,True,computer,1585432209
37485,True,phone,1585479749
18202,False,phone,1585405017
97515,False,phone,1585423057
93162,True,phone,1585443479
14531,True,phone,1585474227
85490,True,computer,1585452666
43015,True,computer,1585468795
66744,False,phone,1585412285
27221,True,phone,1585463861
36008,False,computer,1585432763
85803,True,phone,1585414847
9468,False,phone,1585472729
72479,True,phone,1585445870
56917,True,tablet,1585446953
16357,False,computer,1585446530
32341,False,computer,1585420196
50361,False,tablet,1585452949
82133,True,phone,1585419936
46444,True,computer,1585432109
54871,False,computer,1585465982
32392,True,phone,1585428369
78349,True,computer,1585433015
77934,True,computer,1585425104
55714,False,computer,1585405880
5795,True,phone,1585437813
50916,False,phone,1585425713
85815,True,computer,1585414079
36038,True,phone,1585471355
64064,True,phone,1585428535
24009,True,phone,1585464895
82563,True,phone,1585477231
97753,True,phone,1585459038
31691,True,phone,1585478807
28719,True,phone,1585443918
57237,False,phone,1585431597
99409,True,computer,1585444166
55634,True,phone,1585448264
2771,False,phone,1585430638
39424,True,phone,1585441930
17403,True,computer,1585439498
28719,True,computer,1585468984
47421,True,computer,1585448112
4605,False,computer,1585477393
99668,True,phone,1585473249
41901,True,computer,1585478510
98336,True,computer,1585444742
25932,True,phone,1585470701
36864,True,computer,1585411430
35126,True,tablet,1585449551
83682,True,phone,1585412407
20278,True,computer,1585456706
28719,True,computer,1585414440
66325,True,computer,1585454843
40011,False,phone,1585460985
38858,False,phone,1585472955
28008,False,phone,1585421568
75103,True,computer,1585451272
19209,True,phone,1585445802
96057,True,phone,1585455301
68662,False,phone,1585448501
58778,False,computer,1585438557
67705,False,phone,1585407897
43461,False,computer,1585400846
97975,True,computer,1585447809
94285,True,computer,1585477860
45438,False,phone,1585414299
55562,False,phone,1585445647
44706,True,tablet,1585426502
30505,False,phone,1585455252
21165,False,computer,1585478440
54964,True,phone,1585411348
19898,False,phone,1585432738
74514,False,computer,1585427822
52870,True,computer,1585447344
93956,False,phone,1585438820
82563,True,phone,1585446124
62958,False,phone,1585467498
78420,False,phone,1585457352
63223,True,phone,1585401838
12179,True,phone,1585440912
99868,True,computer,1585478123
28675,True,computer,1585427780
38422,True,computer,1585447145
79886,True,phone,1585428301
78455,True,phone,1585459854
2616,False,phone,1585421450
57026,True,computer,1585438120
26928,False,phone,1585439476
55030,False,phone,1585418048
27705,False,tablet,1585440107
33732,True,computer,1585458839
20398,True,computer,1585459318
40868,True,computer,1585476088
9935,True,phone,1585416808
32534,True,tablet,1585411630
99631,True,phone,1585478233
50300,True,phone,1585476493
4293,True,computer,1585403129
78349,True,phone,1585477434
24564,True,phone,1585444359
71764,True,phone,1585418820
69797,True,phone,1585447316
34798,True,phone,1585445877
51691,False,computer,1585439953
70118,False,computer,1585430015
78694,True,phone,1585467745
11810,False,phone,1585408358
64064,True,computer,1585456290
40599,True,phone,1585475578
17476,True,phone,1585478280
61473,True,computer,1585421798
54337,True,phone,1585478487
98102,True,phone,1585427157
7061,False,phone,1585479585
29671,True,phone,1585470431
2864,True,phone,1585459818
67189,False,phone,1585402532
88071,False,computer,1585465388
89924,True,phone,1585451873
51567,True,tablet,1585435266
99637,True,phone,1585444468
23378,True,phone,1585460839
13373,True,computer,1585433117
55605,True,phone,1585477596
16540,True,computer,1585456144
30838,False,phone,1585436356
75290,True,phone,1585452542
87864,True,tablet,1585427681
78890,False,phone,1585412183
62610,False,computer,1585417660
13145,False,tablet,1585425896
95135,True,computer,1585456336
67366,True,phone,1585453296
89068,False,phone,1585432127
50,True,tablet,1585412688
68031,True,computer,1585464203
72908,True,phone,1585416689
85769,True,computer,1585447052
39878,False,phone,1585412838
81031,True,computer,1585401631
62438,False,phone,1585479041
92584,True,computer,1585408896
95152,True,computer,1585420263
64496,False,computer,1585459072
73299,True,phone,1585458370
8967,True,phone,1585465121
52880,False,phone,1585455362
40921,True,phone,1585437692
