order_id,delivery_time,district,experiment_group
9204,40.0,Purlieus,control
8841,50.0,Purlieus,control
7182,46.0,Purlieus,control
4339,29.0,Central,control
7230,38.0,Purlieus,control
7107,51.0,Purlieus,control
8596,45.0,Purlieus,control
9926,40.0,Purlieus,control
3471,34.0,Purlieus,control
9398,49.0,Purlieus,control
7417,50.0,Purlieus,control
8100,42.0,Purlieus,control
4440,42.0,Purlieus,control
9126,36.0,Purlieus,control
10592,22.0,Central,control
6529,51.0,Purlieus,control
5520,67.0,Suburb,control
10498,68.0,Suburb,control
6810,41.0,Purlieus,control
8222,40.0,Purlieus,control
7410,42.0,Purlieus,control
8437,43.0,Purlieus,control
10416,32.0,Purlieus,control
1633,42.0,Purlieus,control
10721,43.0,Purlieus,control
8759,53.0,Purlieus,control
6627,40.0,Purlieus,control
8306,44.0,Purlieus,control
1967,45.0,Purlieus,control
10369,54.0,Purlieus,control
10501,35.0,Purlieus,control
5207,44.0,Purlieus,control
7633,52.0,Purlieus,control
7916,51.0,Purlieus,control
8473,43.0,Purlieus,control
6340,35.0,Purlieus,control
5707,50.0,Purlieus,control
7222,41.0,Purlieus,control
8465,54.0,Purlieus,control
6757,62.0,Suburb,control
5278,55.0,Purlieus,control
1921,25.0,Central,control
7579,29.0,Central,control
3537,39.0,Purlieus,control
2201,60.0,Purlieus,control
4750,49.0,Purlieus,control
1859,73.0,Suburb,control
6110,56.0,Purlieus,control
7496,30.0,Purlieus,control
9336,39.0,Purlieus,control
3837,56.0,Purlieus,control
5776,51.0,Purlieus,control
6764,31.0,Purlieus,control
6610,53.0,Purlieus,control
6844,41.0,Purlieus,control
1035,57.0,Purlieus,control
1869,35.0,Purlieus,control
4165,34.0,Purlieus,control
4532,55.0,Purlieus,control
5721,61.0,Suburb,control
8943,44.0,Purlieus,control
2165,33.0,Purlieus,control
3396,41.0,Purlieus,control
9005,50.0,Purlieus,control
6954,36.0,Purlieus,control
1277,45.0,Purlieus,control
7342,50.0,Purlieus,control
4067,39.0,Purlieus,control
4068,22.0,Central,control
3415,45.0,Purlieus,control
2847,44.0,Purlieus,control
8211,50.0,Purlieus,control
6779,28.0,Central,control
7963,53.0,Purlieus,control
8734,55.0,Purlieus,control
8942,44.0,Purlieus,control
6523,50.0,Purlieus,control
4009,40.0,Purlieus,control
1648,45.0,Purlieus,control
10141,47.0,Purlieus,control
7295,47.0,Purlieus,control
1766,39.0,Purlieus,control
10560,39.0,Purlieus,control
6780,37.0,Purlieus,control
7286,63.0,Suburb,control
10919,47.0,Purlieus,control
6243,44.0,Purlieus,control
6466,50.0,Purlieus,control
11039,26.0,Central,control
6554,41.0,Purlieus,control
5611,62.0,Suburb,control
5752,48.0,Purlieus,control
4256,32.0,Purlieus,control
3511,50.0,Purlieus,control
1408,46.0,Purlieus,control
8175,40.0,Purlieus,control
1308,62.0,Suburb,control
9997,32.0,Purlieus,control
2873,50.0,Purlieus,control
8076,42.0,Purlieus,control
4432,64.0,Suburb,control
7274,36.0,Purlieus,control
1836,31.0,Purlieus,control
2879,51.0,Purlieus,control
4619,39.0,Purlieus,control
8790,39.0,Purlieus,control
4814,18.0,Central,control
8272,37.0,Purlieus,control
4144,48.0,Purlieus,control
2110,22.0,Central,control
7135,59.0,Purlieus,control
4557,43.0,Purlieus,control
10997,53.0,Purlieus,control
5391,41.0,Purlieus,control
9148,53.0,Purlieus,control
8282,53.0,Purlieus,control
1726,36.0,Purlieus,control
4121,33.0,Purlieus,control
2983,22.0,Central,control
9089,64.0,Suburb,control
2817,24.0,Central,control
9913,45.0,Purlieus,control
2276,53.0,Purlieus,control
6774,42.0,Purlieus,control
6540,42.0,Purlieus,control
6662,49.0,Purlieus,control
6803,60.0,Purlieus,control
3102,55.0,Purlieus,control
1303,56.0,Purlieus,control
3655,55.0,Purlieus,control
3287,43.0,Purlieus,control
5477,58.0,Purlieus,control
2189,41.0,Purlieus,control
10269,42.0,Purlieus,control
9876,31.0,Purlieus,control
2373,49.0,Purlieus,control
10524,32.0,Purlieus,control
4201,37.0,Purlieus,control
1802,28.0,Central,control
1223,40.0,Purlieus,control
3995,46.0,Purlieus,control
5455,33.0,Purlieus,control
9948,50.0,Purlieus,control
9867,42.0,Purlieus,control
3393,25.0,Central,control
7986,39.0,Purlieus,control
4227,46.0,Purlieus,control
6326,48.0,Purlieus,control
2050,44.0,Purlieus,control
9024,45.0,Purlieus,control
1898,44.0,Purlieus,control
3805,55.0,Purlieus,control
10222,42.0,Purlieus,control
2797,48.0,Purlieus,control
10286,52.0,Purlieus,control
3227,41.0,Purlieus,control
6358,55.0,Purlieus,control
6257,38.0,Purlieus,control
7519,54.0,Purlieus,control
7478,26.0,Central,control
5071,57.0,Purlieus,control
3085,41.0,Purlieus,control
8750,30.0,Purlieus,control
6094,44.0,Purlieus,control
8363,48.0,Purlieus,control
7945,55.0,Purlieus,control
4804,38.0,Purlieus,control
5268,28.0,Central,control
7632,64.0,Suburb,control
3989,52.0,Purlieus,control
6740,54.0,Purlieus,control
9310,33.0,Purlieus,control
6158,45.0,Purlieus,control
10040,47.0,Purlieus,control
6531,41.0,Purlieus,control
8123,40.0,Purlieus,control
7698,43.0,Purlieus,control
5961,41.0,Purlieus,control
3182,48.0,Purlieus,control
8281,28.0,Central,control
8724,45.0,Purlieus,control
6432,38.0,Purlieus,control
1546,61.0,Suburb,control
7540,47.0,Purlieus,control
5829,22.0,Central,control
5820,34.0,Purlieus,control
6392,53.0,Purlieus,control
7842,51.0,Purlieus,control
2511,40.0,Purlieus,control
9932,46.0,Purlieus,control
2284,50.0,Purlieus,control
6473,58.0,Purlieus,control
4998,76.0,Suburb,control
8583,50.0,Purlieus,control
9659,43.0,Purlieus,control
10433,49.0,Purlieus,control
3231,23.0,Central,control
1348,53.0,Purlieus,control
8025,43.0,Purlieus,control
6833,54.0,Purlieus,control
3418,62.0,Suburb,control
4694,28.0,Central,control
10180,47.0,Purlieus,control
3340,42.0,Purlieus,control
9258,39.0,Purlieus,control
11090,59.0,Purlieus,control
2598,48.0,Purlieus,control
7970,52.0,Purlieus,control
6975,38.0,Purlieus,control
3232,42.0,Purlieus,control
9553,50.0,Purlieus,control
8085,39.0,Purlieus,control
9771,33.0,Purlieus,control
10230,53.0,Purlieus,control
2753,42.0,Purlieus,control
4640,41.0,Purlieus,control
5945,37.0,Purlieus,control
10629,69.0,Suburb,control
5273,45.0,Purlieus,control
4526,45.0,Purlieus,control
3979,48.0,Purlieus,control
9678,28.0,Central,control
5434,52.0,Purlieus,control
9157,51.0,Purlieus,control
5100,39.0,Purlieus,control
4013,51.0,Purlieus,control
8705,44.0,Purlieus,control
3680,44.0,Purlieus,control
10281,27.0,Central,control
1072,34.0,Purlieus,control
4180,58.0,Purlieus,control
10638,46.0,Purlieus,control
3223,35.0,Purlieus,control
6520,36.0,Purlieus,control
7849,40.0,Purlieus,control
4822,55.0,Purlieus,control
6945,47.0,Purlieus,control
8019,49.0,Purlieus,control
5013,38.0,Purlieus,control
7144,29.0,Central,control
8749,49.0,Purlieus,control
2887,44.0,Purlieus,control
10781,50.0,Purlieus,control
6851,55.0,Purlieus,control
1895,52.0,Purlieus,control
5753,49.0,Purlieus,control
7880,35.0,Purlieus,control
1173,39.0,Purlieus,control
5528,46.0,Purlieus,control
2875,45.0,Purlieus,control
2148,54.0,Purlieus,control
3625,58.0,Purlieus,control
6417,52.0,Purlieus,control
6985,54.0,Purlieus,control
6407,41.0,Purlieus,control
4124,52.0,Purlieus,control
3125,25.0,Central,control
10717,41.0,Purlieus,control
9377,50.0,Purlieus,control
3863,48.0,Purlieus,control
10889,47.0,Purlieus,control
2492,46.0,Purlieus,control
4010,38.0,Purlieus,control
6125,56.0,Purlieus,control
2884,65.0,Suburb,control
8456,42.0,Purlieus,control
10924,47.0,Purlieus,control
9819,57.0,Purlieus,control
10071,49.0,Purlieus,control
11041,53.0,Purlieus,control
3558,64.0,Suburb,control
2578,48.0,Purlieus,control
7843,41.0,Purlieus,control
3334,58.0,Purlieus,control
4539,42.0,Purlieus,control
8489,43.0,Purlieus,control
10685,37.0,Purlieus,control
1402,51.0,Purlieus,control
7944,57.0,Purlieus,control
5178,50.0,Purlieus,control
6593,42.0,Purlieus,control
7899,59.0,Purlieus,control
8474,45.0,Purlieus,control
9717,45.0,Purlieus,control
2186,40.0,Purlieus,control
1047,45.0,Purlieus,control
8040,45.0,Purlieus,control
2605,31.0,Purlieus,control
3196,55.0,Purlieus,control
3542,41.0,Purlieus,control
8257,38.0,Purlieus,control
9712,40.0,Purlieus,control
1397,51.0,Purlieus,control
6410,43.0,Purlieus,control
4705,30.0,Purlieus,control
10943,38.0,Purlieus,control
7372,39.0,Purlieus,control
1321,42.0,Purlieus,control
7740,32.0,Purlieus,control
3144,28.0,Central,control
5547,60.0,Purlieus,control
10942,57.0,Purlieus,control
6037,51.0,Purlieus,control
7185,60.0,Purlieus,control
10010,41.0,Purlieus,control
9013,50.0,Purlieus,control
8449,42.0,Purlieus,control
10746,40.0,Purlieus,control
6854,39.0,Purlieus,control
7063,45.0,Purlieus,control
6279,54.0,Purlieus,control
3552,54.0,Purlieus,control
6092,43.0,Purlieus,control
1557,32.0,Purlieus,control
6479,36.0,Purlieus,control
6933,49.0,Purlieus,control
8958,53.0,Purlieus,control
7443,42.0,Purlieus,control
5005,54.0,Purlieus,control
2677,47.0,Purlieus,control
1808,39.0,Purlieus,control
6298,54.0,Purlieus,control
6408,44.0,Purlieus,control
4877,57.0,Purlieus,control
4475,53.0,Purlieus,control
3055,51.0,Purlieus,control
4836,54.0,Purlieus,control
10820,33.0,Purlieus,control
6074,46.0,Purlieus,control
2938,33.0,Purlieus,control
9179,57.0,Purlieus,control
6653,40.0,Purlieus,control
8981,32.0,Purlieus,control
9448,53.0,Purlieus,control
3484,60.0,Purlieus,control
8778,44.0,Purlieus,control
5790,45.0,Purlieus,control
6816,47.0,Purlieus,control
6708,43.0,Purlieus,control
3605,51.0,Purlieus,control
5618,60.0,Purlieus,control
5143,51.0,Purlieus,control
8203,36.0,Purlieus,control
7451,37.0,Purlieus,control
9630,57.0,Purlieus,control
10911,52.0,Purlieus,control
3584,59.0,Purlieus,control
2298,39.0,Purlieus,control
6216,49.0,Purlieus,control
7011,62.0,Suburb,control
6604,29.0,Central,control
10816,54.0,Purlieus,control
7881,68.0,Suburb,control
10527,63.0,Suburb,control
8714,46.0,Purlieus,control
5302,55.0,Purlieus,control
6683,41.0,Purlieus,control
10335,44.0,Purlieus,control
9578,64.0,Suburb,control
2634,39.0,Purlieus,control
2362,50.0,Purlieus,control
2449,49.0,Purlieus,control
5903,37.0,Purlieus,control
4437,56.0,Purlieus,control
2257,47.0,Purlieus,control
5770,45.0,Purlieus,control
3644,51.0,Purlieus,control
6396,34.0,Purlieus,control
3419,32.0,Purlieus,control
9573,46.0,Purlieus,control
3141,45.0,Purlieus,control
2842,42.0,Purlieus,control
6475,36.0,Purlieus,control
10202,37.0,Purlieus,control
1483,34.0,Purlieus,control
4512,25.0,Central,control
6214,32.0,Purlieus,control
8544,34.0,Purlieus,control
2278,48.0,Purlieus,control
10947,41.0,Purlieus,control
6164,41.0,Purlieus,control
2012,55.0,Purlieus,control
8232,52.0,Purlieus,control
9181,44.0,Purlieus,control
1139,36.0,Purlieus,control
8355,37.0,Purlieus,control
11087,47.0,Purlieus,control
9052,44.0,Purlieus,control
3370,55.0,Purlieus,control
3528,49.0,Purlieus,control
6272,31.0,Purlieus,control
3160,56.0,Purlieus,control
3119,42.0,Purlieus,control
2909,49.0,Purlieus,control
9647,61.0,Suburb,control
6840,37.0,Purlieus,control
9511,66.0,Suburb,control
8605,59.0,Purlieus,control
6403,39.0,Purlieus,control
1839,57.0,Purlieus,control
7951,52.0,Purlieus,control
5318,40.0,Purlieus,control
10507,59.0,Purlieus,control
1361,59.0,Purlieus,control
6469,62.0,Suburb,control
5871,48.0,Purlieus,control
6927,61.0,Suburb,control
1849,26.0,Central,control
8873,47.0,Purlieus,control
4315,59.0,Purlieus,control
1330,49.0,Purlieus,control
4570,38.0,Purlieus,control
10256,32.0,Purlieus,control
10249,59.0,Purlieus,control
1060,62.0,Suburb,control
8182,64.0,Suburb,control
7588,25.0,Central,control
1528,39.0,Purlieus,control
9805,40.0,Purlieus,control
7383,46.0,Purlieus,control
8047,57.0,Purlieus,control
7551,46.0,Purlieus,control
5815,37.0,Purlieus,control
2402,47.0,Purlieus,control
2111,46.0,Purlieus,control
2996,49.0,Purlieus,control
8036,46.0,Purlieus,control
7602,38.0,Purlieus,control
1023,47.0,Purlieus,control
8304,51.0,Purlieus,control
9526,54.0,Purlieus,control
9991,38.0,Purlieus,control
2480,33.0,Purlieus,control
4909,45.0,Purlieus,control
9530,55.0,Purlieus,control
9993,47.0,Purlieus,control
2064,49.0,Purlieus,control
4863,42.0,Purlieus,control
4586,51.0,Purlieus,control
2314,45.0,Purlieus,control
7450,44.0,Purlieus,control
10086,61.0,Suburb,control
10938,45.0,Purlieus,control
10258,52.0,Purlieus,control
6535,47.0,Purlieus,control
5180,47.0,Purlieus,control
8978,41.0,Purlieus,control
7471,52.0,Purlieus,control
4128,39.0,Purlieus,control
2683,48.0,Purlieus,control
6637,34.0,Purlieus,control
6763,45.0,Purlieus,control
9221,34.0,Purlieus,control
1569,54.0,Purlieus,control
9420,46.0,Purlieus,control
5728,45.0,Purlieus,control
2661,44.0,Purlieus,control
7268,63.0,Suburb,control
1840,43.0,Purlieus,control
2477,45.0,Purlieus,control
10652,22.0,Central,control
4063,36.0,Purlieus,control
4253,50.0,Purlieus,control
6819,51.0,Purlieus,control
3737,50.0,Purlieus,control
2025,49.0,Purlieus,control
9563,42.0,Purlieus,control
8930,48.0,Purlieus,control
10932,40.0,Purlieus,control
3813,53.0,Purlieus,control
1081,26.0,Central,control
4536,41.0,Purlieus,control
4569,37.0,Purlieus,control
9009,46.0,Purlieus,control
4026,38.0,Purlieus,control
3013,42.0,Purlieus,control
1756,43.0,Purlieus,control
6700,49.0,Purlieus,control
11065,33.0,Purlieus,control
10611,52.0,Purlieus,control
5402,51.0,Purlieus,control
4411,36.0,Purlieus,control
8611,38.0,Purlieus,control
6813,30.0,Purlieus,control
7761,45.0,Purlieus,control
8221,45.0,Purlieus,control
3658,51.0,Purlieus,control
6652,52.0,Purlieus,control
8418,49.0,Purlieus,control
1604,41.0,Purlieus,control
4554,24.0,Central,control
4717,28.0,Central,control
4881,43.0,Purlieus,control
4520,36.0,Purlieus,control
3200,38.0,Purlieus,control
9300,45.0,Purlieus,control
3057,51.0,Purlieus,control
4297,44.0,Purlieus,control
1180,44.0,Purlieus,control
7184,52.0,Purlieus,control
4691,63.0,Suburb,control
6935,44.0,Purlieus,control
1915,37.0,Purlieus,control
8726,32.0,Purlieus,control
7981,28.0,Central,control
5680,40.0,Purlieus,control
9347,45.0,Purlieus,control
6850,62.0,Suburb,control
2713,48.0,Purlieus,control
4958,46.0,Purlieus,control
3608,48.0,Purlieus,control
6943,26.0,Central,control
8432,40.0,Purlieus,control
8711,43.0,Purlieus,control
6354,50.0,Purlieus,control
7445,43.0,Purlieus,control
5652,28.0,Central,control
1855,51.0,Purlieus,control
4953,26.0,Central,control
6981,55.0,Purlieus,control
10277,47.0,Purlieus,control
4591,36.0,Purlieus,control
7132,72.0,Suburb,control
9437,46.0,Purlieus,control
8818,31.0,Purlieus,control
6876,39.0,Purlieus,control
6305,35.0,Purlieus,control
8972,63.0,Suburb,control
7688,34.0,Purlieus,control
3955,54.0,Purlieus,control
6024,46.0,Purlieus,control
6536,61.0,Suburb,control
2666,32.0,Purlieus,control
6457,30.0,Purlieus,control
4758,60.0,Purlieus,control
10991,41.0,Purlieus,control
7567,47.0,Purlieus,control
9472,47.0,Purlieus,control
3485,38.0,Purlieus,control
9410,53.0,Purlieus,control
4870,50.0,Purlieus,control
6221,45.0,Purlieus,control
3526,39.0,Purlieus,control
8882,44.0,Purlieus,control
7413,30.0,Purlieus,control
7936,54.0,Purlieus,control
4083,40.0,Purlieus,control
2599,18.0,Central,control
9976,45.0,Purlieus,control
8084,43.0,Purlieus,control
7010,34.0,Purlieus,control
9323,55.0,Purlieus,control
2210,38.0,Purlieus,control
4394,50.0,Purlieus,control
2368,65.0,Suburb,control
5504,56.0,Purlieus,control
8369,32.0,Purlieus,control
3502,56.0,Purlieus,control
8686,49.0,Purlieus,control
8781,57.0,Purlieus,control
10980,17.0,Central,control
4683,47.0,Purlieus,control
4115,53.0,Purlieus,control
10049,39.0,Purlieus,control
5332,37.0,Purlieus,control
8052,34.0,Purlieus,control
6388,65.0,Suburb,control
3853,45.0,Purlieus,control
9275,65.0,Suburb,control
1608,28.0,Central,control
8476,55.0,Purlieus,control
10846,44.0,Purlieus,control
4305,40.0,Purlieus,control
2806,42.0,Purlieus,control
11036,64.0,Suburb,control
9690,35.0,Purlieus,control
10945,48.0,Purlieus,control
7142,66.0,Suburb,control
10165,47.0,Purlieus,control
8017,44.0,Purlieus,control
6916,37.0,Purlieus,control
4045,53.0,Purlieus,control
7357,32.0,Purlieus,control
1098,50.0,Purlieus,control
9722,58.0,Purlieus,control
1653,37.0,Purlieus,control
8421,49.0,Purlieus,control
10253,45.0,Purlieus,control
9349,39.0,Purlieus,control
2940,56.0,Purlieus,control
1071,37.0,Purlieus,control
1674,38.0,Purlieus,control
1725,54.0,Purlieus,control
6282,39.0,Purlieus,control
9058,42.0,Purlieus,control
3820,39.0,Purlieus,control
7071,56.0,Purlieus,control
9161,43.0,Purlieus,control
4156,40.0,Purlieus,control
7233,56.0,Purlieus,control
3233,42.0,Purlieus,control
5994,55.0,Purlieus,control
10522,41.0,Purlieus,control
4643,27.0,Central,control
7090,53.0,Purlieus,control
5240,35.0,Purlieus,control
2261,44.0,Purlieus,control
1682,36.0,Purlieus,control
5462,49.0,Purlieus,control
8569,29.0,Central,control
5701,33.0,Purlieus,control
1122,28.0,Central,control
6015,37.0,Purlieus,control
8601,44.0,Purlieus,control
10271,57.0,Purlieus,control
10669,45.0,Purlieus,control
7684,39.0,Purlieus,control
10116,48.0,Purlieus,control
3565,47.0,Purlieus,control
4082,40.0,Purlieus,control
1064,44.0,Purlieus,control
4285,43.0,Purlieus,control
6646,25.0,Central,control
10762,50.0,Purlieus,control
1304,59.0,Purlieus,control
6698,48.0,Purlieus,control
3153,46.0,Purlieus,control
1694,54.0,Purlieus,control
5343,33.0,Purlieus,control
9643,38.0,Purlieus,control
2638,46.0,Purlieus,control
5198,63.0,Suburb,control
7458,54.0,Purlieus,control
1785,38.0,Purlieus,control
10990,36.0,Purlieus,control
8430,31.0,Purlieus,control
1270,40.0,Purlieus,control
10483,40.0,Purlieus,control
6963,37.0,Purlieus,control
8989,47.0,Purlieus,control
10048,41.0,Purlieus,control
2020,45.0,Purlieus,control
4799,49.0,Purlieus,control
5763,55.0,Purlieus,control
10153,47.0,Purlieus,control
2420,51.0,Purlieus,control
5712,44.0,Purlieus,control
5719,68.0,Suburb,control
9143,28.0,Central,control
9706,48.0,Purlieus,control
10327,52.0,Purlieus,control
3155,45.0,Purlieus,control
5250,47.0,Purlieus,control
7505,27.0,Central,control
3296,28.0,Central,control
6929,42.0,Purlieus,control
9371,37.0,Purlieus,control
2080,46.0,Purlieus,control
4421,46.0,Purlieus,control
2576,41.0,Purlieus,control
10784,49.0,Purlieus,control
9633,28.0,Central,control
2975,46.0,Purlieus,control
3078,47.0,Purlieus,control
8846,52.0,Purlieus,control
3474,52.0,Purlieus,control
9092,49.0,Purlieus,control
9748,34.0,Purlieus,control
7708,49.0,Purlieus,control
4430,37.0,Purlieus,control
1250,60.0,Purlieus,control
4193,56.0,Purlieus,control
4681,42.0,Purlieus,control
1372,46.0,Purlieus,control
10601,31.0,Purlieus,control
8217,59.0,Purlieus,control
8704,49.0,Purlieus,control
9967,41.0,Purlieus,control
5902,46.0,Purlieus,control
6451,50.0,Purlieus,control
2990,44.0,Purlieus,control
8919,58.0,Purlieus,control
8889,48.0,Purlieus,control
7288,49.0,Purlieus,control
7228,44.0,Purlieus,control
1641,26.0,Central,control
10220,54.0,Purlieus,control
8817,50.0,Purlieus,control
6333,31.0,Purlieus,control
1832,39.0,Purlieus,control
1799,35.0,Purlieus,control
5424,49.0,Purlieus,control
10328,44.0,Purlieus,control
7893,34.0,Purlieus,control
7555,44.0,Purlieus,control
10144,45.0,Purlieus,control
3323,65.0,Suburb,control
5622,44.0,Purlieus,control
4592,57.0,Purlieus,control
6544,29.0,Central,control
10368,59.0,Purlieus,control
8274,49.0,Purlieus,control
4191,49.0,Purlieus,control
8327,50.0,Purlieus,control
2603,53.0,Purlieus,control
8039,39.0,Purlieus,control
9945,35.0,Purlieus,control
5896,60.0,Purlieus,control
4662,57.0,Purlieus,control
1791,22.0,Central,control
10314,43.0,Purlieus,control
8532,43.0,Purlieus,control
7817,45.0,Purlieus,control
7866,45.0,Purlieus,control
3561,47.0,Purlieus,control
6829,43.0,Purlieus,control
6174,49.0,Purlieus,control
7104,48.0,Purlieus,control
3917,56.0,Purlieus,control
4279,29.0,Central,control
8784,35.0,Purlieus,control
6089,46.0,Purlieus,control
10627,64.0,Suburb,control
10373,54.0,Purlieus,control
